cov1075.mps.gz,17.142857142857146,113.781
cryptanalysiskb128n5obj16.mps.gz,0.0,327.117
csched008.mps.gz,171.0,120.551
csched010.mps.gz,332.4227272727273,118.379
cvs16r128-89.mps.gz,-127.99999999999817,128.207
cvs16r70-62.mps.gz,-69.9999999999992,124.902
d10200.mps.gz,12425.58300545183,127.582
d801600.mps.gz,97033.99999999993,283.395
da_BPWC_3_8_4.mps.gz,76.56730000000002,975.145
da_BPWC_3_8_4_pp.mps.gz,76.56729999999934,800.445
dale_L1-CTA.mps.gz,0.0,170.848
dano3_5.mps.gz,576.2316202745685,167.809
dano3mip.mps.gz,576.2316202745685,169.223
danoint.mps.gz,62.637280418450764,117.695
datt256.mps.gz,255.99999999999912,518.848
dc1c.mps.gz,1754946.8636381591,159.305
dc1l.mps.gz,1744591.6929417702,242.953
dcmst_v20a50d4.mps.gz,288.0534099616859,122.816
dcmulti.mps.gz,183975.53969317526,115.617
decomp1.mps.gz,-120.0,138.246
dfn-bwin-DBE.mps.gz,17890.946197714282,118.680
dfn-gwin-UUM.mps.gz,27467.257234726694,116.629
dg012142.mps.gz,757818.4801144676,127.723
disctom.mps.gz,-5000.000000000001,132.105
dolom1.mps.gz,6556066.068315313,156.055
draw-gemcutter.mps.gz,1340.0,113.625
draw-product.mps.gz,4217.0,120.555
drayage-25-27.mps.gz,26785.79704284667,137.195
ds-big.mps.gz,86.82006842337762,484.867
dsbmip.mps.gz,-305.19817500948193,119.445
ds.mps.gz,57.234565259439286,291.602
dt_optimization.mps.gz,201.8539041101264,177.957
dws012-03.mps.gz,1469.6000000000001,243.344
e20100.mps.gz,8359.582040205076,115.809
e40400.mps.gz,44523.42860497672,135.332
eil33-2.mps.gz,811.2789961228071,125.578
eilA101-2.mps.gz,803.3738883297608,317.121
eilA76.mps.gz,828.7084130540892,116.090
eilB101.2.mps.gz,1066.5866355547696,249.508
eilB101.mps.gz,1075.2476907784417,121.969
eilB76.mps.gz,1021.1851707445115,116.145
eilC76-2.mps.gz,725.7544578514297,205.770
eilC76.mps.gz,732.0147501303672,117.945
eilD76.2.mps.gz,672.5465467573284,220.766
eilD76.mps.gz,680.5389965303522,118.484
ej.mps.gz,1.0,113.152
enigma.mps.gz,0.0,111.531
enlight14.mps.gz,0.0,112.051
enlight_hard.mps.gz,0.0,112.715
ensemble1.mps.gz,-2677.0066006600655,150.895
erd_FMAS12_1st_phase.mps.gz,26953.0,165.871
etDecsiDeenpDeeltEa.mps.gz,0.0,163.926
eva1aprime5x5opt.mps.gz,-497.24772933423293,160.285
eva1aprime6x6opt.mps.gz,-495.49242973392836,229.352
ex1010-pi.mps.gz,220.6700870448367,167.512
ex10.mps.gz,100.00000000000055,869.430
ex9.mps.gz,81.00000000000007,455.434
exp-1-500-5-5.mps.gz,28427.048404552133,116.922
f2000.mps.gz,1330.999999999985,160.020
f2gap201600.mps.gz,76429.86229621104,115.961
f2gap401600.mps.gz,82274.2374341957,116.277
f2gap40400.mps.gz,20650.898153963255,111.078
f2gap801600.mps.gz,86570.12086656285,116.449
fast0507.mps.gz,172.1455666765488,216.262
fastxgemm-n2r6s0t2.mps.gz,27.0,117.668
fastxgemm-n3r22s4t6.mps.gz,83.99999999999997,435.953
fhnw-binpack4-4.mps.gz,0.0,113.488
fhnw-binpack4-77.mps.gz,0.0,130.094
fhnw-binschedule0.mps.gz,12632.888779144958,707.809
fhnw-binschedule1.mps.gz,33392.8946140491,1709.141
fhnw-binschedule2.mps.gz,1706.8862544362544,150.914
fhnw-schedule-paira100.mps.gz,-36.643680874092354,136.078
fhnw-schedule-paira400.mps.gz,-146.9410786111565,434.258
fhnw-schedule-pairb200.mps.gz,-73.8264792090405,253.930
fhnw-schedule-pairb400.mps.gz,-146.9410786111565,640.949
fhnw-schedule-slot-200.mps.gz,-73.8264792090405,235.219
fhnw-sq2.mps.gz,0.0,116.316
fiball.mps.gz,137.06916764361077,166.012
fiber.mps.gz,156082.5175925926,117.715
fixnet6.mps.gz,1200.884,114.652
flugpl.mps.gz,1167185.7255923203,113.355
Forum-21b6b8af-1736-4383-aa06-634a568ed3f5.mps.gz,1.4623407373999284,158.117
Forum-e7dc26bf-753c-4e8e-a07b-63d9a200bc58.mps.gz,-76799.99999999997,136.746
g.31.8.mps.gz,-27.0,216.918
gen-ip002.mps.gz,-4840.541961300888,114.242
gen_ip_003.mps.gz,-2617.390732677057,111.691
gen_ip_004.mps.gz,15560.303483073623,112.566
gen_ip_005.mps.gz,-8154.836920304866,113.480
gen-ip016.mps.gz,-9505.6281727603,113.754
gen_ip_017.mps.gz,3698.118462984541,113.223
gen_ip_018.mps.gz,3828.4067022922045,113.344
gen_ip_023.mps.gz,-6684.0117994654875,111.875
gen_ip_024.mps.gz,-8801.481745889316,112.809
gen_ip_025.mps.gz,-691.0942856840405,112.754
gen_ip_026.mps.gz,-22183.636163396615,113.766
gen_ip_027.mps.gz,-4338.606963602783,112.859
gen_ip_028.mps.gz,-15586.545705640205,112.344
gen_ip_029.mps.gz,-2963.635371957432,111.484
gen_ip_031.mps.gz,-3853.7694434557384,113.176
gen_ip_032.mps.gz,2213.6620271493407,111.484
